,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3728,1,0,0,0,64,1,1,1,1,1,1,1,1,1,1,1,2,1373,4848,0
3729,1,0,0,0,59,1,0,0,2,2,2,2,2,2,2,1,3,334,372,0
3730,0,0,1,0,53,1,1,2,0,1,1,0,1,1,0,1,3,84,4858,1
3732,0,0,1,1,16,1,1,1,1,0,1,1,1,0,2,1,2,1151,1282,0
3733,0,0,0,1,18,0,2,1,1,0,0,1,0,0,2,0,2,494,6189,0
3734,0,1,0,0,70,1,1,2,0,1,1,1,1,1,2,1,2,152,5900,0
3736,0,0,0,0,71,1,0,0,2,2,2,2,2,2,1,1,2,337,732,0
3737,0,0,0,0,45,1,1,1,0,0,0,0,0,0,0,1,1,692,2136,1
3738,1,0,0,0,29,0,2,1,0,0,1,0,1,1,0,0,0,664,1201,0
3739,1,0,0,0,17,1,1,0,2,2,2,2,2,2,1,0,0,388,4856,0
3741,1,0,1,1,70,1,1,2,1,1,1,1,0,1,2,1,3,92,5886,0
3742,0,0,0,0,36,1,1,2,1,1,1,1,1,0,0,1,0,124,3643,0
3743,1,0,0,1,34,1,0,1,1,0,0,0,0,0,0,0,0,667,1809,1
3744,1,0,0,0,19,1,0,2,0,1,0,0,0,0,1,0,2,1121,1647,0
3745,1,0,0,0,67,1,0,2,0,1,0,0,1,1,0,1,0,1477,5309,1
3747,0,0,1,1,34,1,1,1,0,1,0,1,0,0,0,1,1,819,1877,0
3748,1,0,0,0,43,1,0,1,0,1,1,1,1,1,2,0,3,1182,3237,0
3751,1,0,1,0,57,1,1,2,1,0,1,1,1,1,0,1,2,177,5247,0
3752,1,0,0,0,51,1,0,1,1,0,1,1,0,0,2,1,0,832,2758,0
3755,1,0,0,0,34,1,1,2,0,0,0,0,0,0,0,1,0,1132,2763,1
3757,0,0,0,0,37,1,0,1,0,0,1,1,0,1,2,0,3,960,2399,0
3759,1,0,0,0,67,1,1,2,0,0,1,0,1,0,0,1,3,1384,5102,1
3760,1,0,0,0,23,1,0,2,0,0,1,0,0,0,0,1,3,1083,1957,0
3761,0,0,1,0,70,1,1,1,1,1,1,0,1,1,2,1,3,1254,4855,0
3763,1,0,1,0,34,1,0,2,0,0,0,0,1,0,0,1,0,1211,2667,1
3765,0,0,0,0,45,1,1,0,2,2,2,2,2,2,0,0,1,405,621,0
3767,1,0,1,0,70,1,1,2,1,0,1,1,1,1,2,1,3,205,6109,0
3768,0,0,1,0,51,1,1,2,0,1,0,0,0,0,0,1,3,1159,3637,0
3769,0,0,1,1,35,1,1,0,2,2,2,2,2,2,0,1,0,419,149,0
3770,0,0,1,0,53,1,0,0,2,2,2,2,2,2,2,0,2,331,224,0
3774,1,1,1,1,48,1,1,1,0,1,1,0,1,1,1,1,0,1221,3481,0
3775,1,1,0,0,36,1,1,2,0,0,1,0,1,1,0,1,0,1554,3577,1
3776,1,0,1,0,38,1,0,1,0,0,0,0,1,0,1,1,1,790,2030,0
3777,0,0,1,1,42,1,0,0,2,2,2,2,2,2,2,0,2,319,6306,0
3778,1,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,2,688,665,0
3779,1,1,1,1,63,1,1,1,1,1,1,1,1,0,2,0,3,1192,4333,1
3780,1,0,1,1,51,1,0,1,0,0,1,1,0,0,2,1,3,768,2709,0
3781,1,0,0,0,22,1,0,0,2,2,2,2,2,2,1,0,1,315,4421,0
3783,0,0,1,0,63,1,1,2,0,1,1,0,1,1,0,1,0,98,5470,0
3784,1,1,0,0,29,1,1,2,0,0,1,0,1,1,0,1,0,27,3027,1
3786,1,0,1,1,20,1,1,2,0,0,0,0,0,0,0,1,2,1126,1526,0
3787,0,0,0,0,54,1,0,2,0,0,0,1,1,1,0,1,0,1498,4797,0
3788,1,0,1,0,50,1,0,2,1,1,1,1,1,1,2,0,2,183,4992,1
3789,1,0,0,0,72,1,0,0,2,2,2,2,2,2,0,0,1,330,1310,0
3791,1,0,0,0,56,1,0,2,0,0,0,0,0,0,0,1,0,1001,3696,0
3792,0,1,0,0,19,1,0,2,0,0,0,0,1,1,0,1,0,1422,1994,1
3793,0,0,0,0,72,1,0,0,2,2,2,2,2,2,0,0,1,338,1429,0
3794,1,0,1,0,71,1,0,1,0,1,1,0,0,0,0,1,1,758,3777,0
3797,1,0,1,0,38,1,1,1,1,0,1,0,1,1,1,1,0,1208,3104,0
3798,1,0,0,0,37,1,1,2,0,0,0,1,1,1,0,1,0,6,3606,0
3799,0,0,0,0,25,1,1,1,1,0,1,1,0,0,0,0,3,937,1605,1
3800,0,0,0,1,63,1,1,2,1,0,1,1,0,0,2,1,3,1416,4867,0
3803,1,0,1,0,58,1,1,2,0,1,0,1,1,0,2,1,0,1474,4667,1
3807,1,0,1,0,17,1,1,2,0,1,1,0,1,1,0,1,0,87,2196,1
3808,0,0,1,1,23,1,0,0,2,2,2,2,2,2,0,0,1,319,4490,0
3809,1,0,0,0,46,1,0,0,2,2,2,2,2,2,1,0,3,336,6507,0
3813,1,0,1,1,66,1,1,2,0,1,1,0,1,1,2,1,0,94,5660,0
3814,1,0,1,0,70,1,1,1,1,1,1,1,1,1,2,1,3,1371,5096,0
3815,0,0,0,0,23,1,1,2,0,0,0,0,0,0,0,1,0,1096,1731,1
3816,1,1,1,1,46,1,1,1,1,1,1,0,0,1,2,1,2,1114,3273,0
3817,0,0,0,0,49,1,0,0,2,2,2,2,2,2,2,0,1,338,92,0
3818,0,0,1,0,54,1,1,2,1,1,0,1,1,1,2,1,3,171,5155,0
3819,1,0,0,0,41,0,2,1,1,0,0,0,0,0,1,1,2,461,881,0
3820,1,1,1,0,70,1,1,2,1,1,1,1,1,1,0,1,3,231,6045,0
3822,0,0,1,1,56,1,1,2,0,1,1,0,1,0,0,1,1,1473,4344,0
3823,1,0,1,0,70,1,1,1,1,1,1,1,0,1,2,0,2,1181,4758,0
3824,1,0,0,0,34,1,0,1,0,0,0,0,0,1,0,1,1,769,2018,0
3825,0,0,1,1,48,1,0,0,2,2,2,2,2,2,2,0,1,320,67,0
3828,0,0,1,0,62,1,0,0,2,2,2,2,2,2,2,0,2,320,582,0
3829,1,1,1,0,38,1,1,2,0,1,0,0,1,1,0,1,0,20,3725,1
3830,1,0,1,0,34,1,1,2,0,1,0,0,1,1,0,1,0,4,3591,1
3831,1,1,1,0,18,1,1,2,1,0,0,0,0,1,1,1,0,1378,1791,1
3832,0,0,1,0,47,1,1,1,0,1,0,1,1,1,1,1,3,1177,3375,0
3834,0,0,1,1,53,1,0,1,1,0,0,0,1,1,1,1,2,1021,3351,1
3835,0,0,1,1,17,1,0,0,2,2,2,2,2,2,1,0,1,331,4455,0
3836,0,0,1,0,61,1,1,1,0,0,1,1,0,0,1,0,2,816,3227,0
3837,0,0,0,0,34,1,0,2,0,1,1,1,1,1,1,1,0,107,3765,1
3838,0,0,0,0,19,1,1,2,0,0,1,0,1,1,0,1,2,10,2248,0
3840,1,1,1,0,61,1,1,0,2,2,2,2,2,2,2,0,3,409,1257,0
3841,1,1,1,0,30,1,1,2,0,1,0,0,1,1,0,1,0,1521,2975,1
3842,0,0,1,0,20,1,1,2,0,0,0,0,1,1,0,0,3,1492,2115,0
3844,0,0,0,0,29,1,1,1,1,0,1,1,1,1,1,1,3,1318,2706,1
3845,1,0,0,0,34,1,0,2,0,0,1,0,0,0,0,1,0,1089,2430,1
3846,0,0,1,1,71,1,0,1,0,0,0,0,0,0,0,1,0,618,3503,0
3849,0,0,1,0,54,1,1,2,1,1,1,0,1,1,2,1,2,177,5014,1
3850,1,0,1,0,47,1,0,1,1,1,1,1,1,1,2,1,3,1264,3487,0
3851,0,0,1,1,41,1,0,0,2,2,2,2,2,2,2,1,1,318,6247,0
3853,1,0,0,0,41,1,1,2,0,0,0,0,0,0,0,0,2,1068,2827,0
3854,0,0,1,0,46,1,1,2,1,1,0,1,1,1,0,1,2,181,4496,0
3855,1,0,1,1,49,1,0,1,0,1,0,1,1,0,0,0,3,932,2918,0
3856,1,0,1,0,58,1,1,2,0,1,1,1,1,1,0,1,0,250,5594,0
3857,1,0,0,0,45,1,0,0,2,2,2,2,2,2,0,0,2,346,6393,0
3858,1,0,0,0,42,1,0,1,1,1,1,1,1,1,1,1,2,1338,3534,0
3859,0,0,0,0,50,1,1,2,0,1,1,0,1,0,1,1,2,1487,4312,0
3861,0,0,0,1,19,1,0,2,0,1,1,1,1,1,2,1,0,103,2355,0
3862,1,0,1,1,68,1,1,0,2,2,2,2,2,2,2,0,1,404,1314,0
3864,0,0,0,0,24,1,1,2,0,1,0,0,1,1,0,1,0,4,2580,1
3867,0,0,1,0,19,1,0,1,0,1,1,0,1,1,2,1,3,1081,1505,0
3868,0,0,1,1,14,1,0,2,0,1,0,0,0,0,0,1,2,1092,1014,1
3869,1,0,1,0,46,1,1,2,0,1,0,0,1,1,1,1,0,1551,4096,0
3870,0,0,1,0,65,0,2,1,1,0,1,0,1,1,1,1,0,751,3207,0
3871,1,0,0,0,23,1,1,2,0,0,1,0,1,1,0,1,2,30,2576,1
3872,1,0,1,1,72,1,0,2,0,0,1,1,1,1,0,0,0,57,6485,0
3873,0,0,1,1,47,0,2,1,1,0,0,1,0,0,2,0,2,481,1313,0
3874,0,0,0,0,72,1,0,1,0,0,0,0,0,0,0,1,0,584,3463,0
3875,1,1,1,1,36,1,1,2,0,1,1,1,1,1,1,1,0,222,3862,1
3876,1,0,0,0,15,1,1,2,0,1,0,0,1,1,0,1,0,13,2058,0
3877,0,0,1,1,14,0,2,1,1,0,1,0,1,1,1,1,0,782,296,1
3878,1,0,1,1,69,1,1,2,1,1,1,1,1,1,2,1,2,277,6130,0
3880,1,0,1,1,19,1,1,1,0,0,1,1,1,1,1,1,3,1244,1712,0
3881,1,0,1,0,69,1,1,1,1,1,0,1,0,0,2,0,2,935,3962,0
3882,1,0,0,0,34,1,0,1,0,0,0,0,0,0,0,1,3,605,1284,0
3885,0,0,0,0,23,1,1,2,0,0,0,0,0,0,0,1,0,1110,1748,0
3886,0,1,1,0,70,1,1,2,1,1,0,0,1,1,1,1,2,131,5857,0
3890,0,0,1,0,70,1,1,2,0,1,1,1,1,1,1,1,0,174,6068,1
3891,1,0,1,0,37,1,1,1,1,0,0,0,0,0,1,0,3,785,2022,0
3893,0,1,0,0,67,1,0,1,0,1,0,0,0,0,0,1,1,706,3580,0
3894,0,0,1,0,65,1,1,2,1,1,1,1,1,1,2,0,1,301,6010,0
3895,1,0,1,1,52,1,1,0,2,2,2,2,2,2,2,0,2,379,738,0
3896,0,0,1,1,32,1,0,0,2,2,2,2,2,2,1,0,1,339,5764,0
3897,0,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,0,269,6186,0
3898,0,0,0,0,43,1,1,0,2,2,2,2,2,2,1,0,3,397,321,0
3899,0,1,1,0,48,1,1,2,1,1,1,0,1,1,0,1,0,171,4675,0
3900,0,0,1,1,29,1,0,0,2,2,2,2,2,2,1,0,1,326,5557,0
3901,1,0,1,0,64,1,1,2,0,1,1,1,1,1,2,1,2,211,5810,0
3903,1,0,0,0,49,1,0,2,0,1,0,1,0,0,0,1,1,1216,3694,0
3904,1,0,1,1,28,1,0,0,2,2,2,2,2,2,0,0,1,349,5127,0
3905,0,0,0,0,23,0,2,1,0,0,0,0,1,0,0,0,3,497,160,1
3908,0,1,1,0,57,1,1,2,1,1,1,1,1,1,2,1,2,277,5466,0
3910,0,0,0,0,42,1,1,2,0,1,1,0,1,1,0,1,0,122,4317,1
3912,0,0,1,1,57,1,1,2,1,1,1,1,1,1,2,0,3,268,5350,0
3913,1,0,1,0,70,1,1,0,2,2,2,2,2,2,2,0,3,392,1448,0
3914,1,0,0,0,33,1,0,0,2,2,2,2,2,2,1,0,1,331,5980,0
3915,0,0,1,0,55,1,0,2,1,0,1,0,0,0,1,1,3,1229,3932,0
3918,1,0,1,1,13,1,0,2,0,0,0,0,1,1,0,1,0,1401,1300,1
3919,0,0,0,0,56,1,1,2,0,0,0,0,1,1,0,1,2,1463,4471,1
3920,1,0,0,0,69,1,1,2,0,0,1,1,0,0,2,1,3,1327,5033,0
3921,0,0,1,0,17,1,1,1,1,1,1,0,0,0,0,0,1,957,1003,0
3922,1,1,1,0,64,1,1,2,0,0,0,0,1,1,0,1,3,1485,4966,0
3924,0,0,1,1,43,1,1,2,0,0,0,0,0,1,1,1,1,1245,3446,1
3925,0,0,1,0,31,1,1,1,0,1,0,1,0,1,1,0,1,1059,2308,0
3927,1,0,1,0,23,1,0,0,2,2,2,2,2,2,0,1,3,344,4300,1
3929,1,0,1,1,46,1,0,1,0,0,0,0,0,0,1,1,2,605,1866,0
3930,0,0,1,1,64,1,1,2,1,0,1,1,1,1,1,1,0,176,5654,0
3931,0,0,1,0,18,1,0,1,1,1,0,1,0,1,0,1,1,1040,1391,0
3933,1,0,0,0,72,1,0,0,2,2,2,2,2,2,0,0,3,327,1347,0
3935,0,0,1,0,68,1,0,0,2,2,2,2,2,2,2,0,3,330,597,0
3936,1,0,0,0,72,1,0,1,1,0,1,1,0,1,0,1,2,984,4755,0
3937,0,0,0,0,34,1,0,0,2,2,2,2,2,2,0,1,3,336,5378,0
3941,1,0,1,1,67,1,0,0,2,2,2,2,2,2,0,1,2,338,1253,0
3944,0,0,1,1,72,1,0,0,2,2,2,2,2,2,1,0,1,338,1226,0
3945,0,0,0,0,23,0,2,1,1,0,0,1,0,0,0,0,1,482,710,1
3946,0,0,0,0,72,0,2,1,1,0,1,1,1,1,0,0,1,819,4483,1
3947,0,0,0,0,45,1,0,1,1,0,1,0,0,0,0,0,3,779,2595,0
3948,0,0,1,1,52,1,0,2,0,0,0,0,1,1,1,0,2,1375,4203,0
3950,1,1,0,0,44,1,1,2,0,0,0,0,1,1,0,1,0,1516,3992,1
3951,1,0,1,0,68,1,1,1,1,1,1,1,1,0,2,0,1,1187,4594,0
3952,0,0,0,0,70,1,1,2,0,1,1,1,1,1,2,1,3,151,5923,0
3953,0,1,0,0,56,1,0,2,0,0,1,0,0,0,0,0,0,1099,3689,1
3955,1,0,1,0,22,0,2,1,0,0,0,0,1,1,0,1,0,627,601,0
3956,0,0,1,0,56,1,1,2,0,1,1,0,1,1,0,1,0,100,4529,1
3957,1,0,1,0,60,1,1,2,0,0,1,0,1,1,2,0,0,48,5087,0
3959,1,0,0,0,55,1,0,1,0,0,1,0,0,1,1,1,2,874,3147,0
3960,0,0,0,0,23,1,0,1,0,0,1,0,1,0,0,0,0,807,1067,0
3961,0,0,0,0,71,0,2,1,0,1,0,0,0,0,0,1,1,435,1898,0
3962,0,1,1,0,67,1,1,2,0,0,0,0,0,1,0,1,0,1290,5190,1
3963,0,0,0,0,65,1,0,0,2,2,2,2,2,2,2,0,3,325,816,0
3964,0,0,1,1,65,1,1,2,1,0,1,1,1,1,2,0,3,219,5782,0
3965,0,1,1,0,48,1,1,2,0,1,1,0,1,1,1,1,0,124,4656,0
3966,1,0,1,1,70,1,1,2,1,1,0,1,1,1,2,1,3,146,5983,0
3967,0,0,1,0,26,1,0,0,2,2,2,2,2,2,1,0,1,319,4862,0
3968,0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,2,334,780,0
3970,1,0,1,1,37,1,0,1,1,0,0,1,0,1,1,0,3,906,2401,0
3971,0,0,0,0,18,1,1,0,2,2,2,2,2,2,2,0,3,391,5462,1
3972,1,0,0,0,40,1,0,1,1,0,0,0,0,0,0,1,2,698,1938,0
3973,0,0,1,1,38,0,2,1,1,0,1,1,1,1,1,1,3,855,2289,0
3974,1,0,1,0,31,1,1,1,1,0,1,0,1,1,1,0,1,1189,2519,0
3975,0,1,0,0,13,1,1,2,0,0,0,0,0,1,0,1,3,1315,1233,1
3976,0,0,0,0,34,0,2,1,0,0,0,0,0,0,0,1,0,385,6242,1
3977,1,0,1,0,60,1,0,2,1,1,1,1,1,1,2,1,3,190,5322,0
3978,1,0,0,0,23,1,0,2,0,0,0,0,1,1,0,0,1,1411,2009,0
3979,1,0,1,1,63,1,1,0,2,2,2,2,2,2,2,1,3,402,1159,0
3980,1,0,0,0,21,1,1,2,0,1,1,0,1,1,0,1,0,108,2575,1
3981,0,1,0,0,71,1,1,2,0,0,0,0,0,1,0,0,0,1303,5475,0
3982,1,0,0,1,69,1,1,0,2,2,2,2,2,2,2,0,1,383,1138,0
3984,0,0,1,1,70,1,1,0,2,2,2,2,2,2,2,0,2,398,1424,0
3986,1,0,1,0,63,1,1,2,1,1,1,1,0,0,2,0,1,1523,5171,0
3988,1,0,0,0,47,1,1,1,1,1,1,1,1,0,1,1,3,1227,3519,0
3989,0,0,0,1,71,0,2,1,1,0,0,0,0,1,0,1,0,523,2868,0
3991,0,0,0,0,34,1,1,2,0,1,0,1,0,1,0,1,0,1462,3128,1
3992,0,0,0,0,68,1,1,1,1,1,1,0,1,1,2,0,1,1293,4907,0
3993,0,0,0,1,68,1,1,1,1,1,0,1,0,0,2,0,0,951,4133,0
3994,0,1,1,0,50,1,1,2,0,1,0,0,1,1,1,1,3,29,4475,1
3995,1,0,0,1,21,1,0,2,1,0,0,0,0,0,0,1,2,1109,1692,1
3996,1,0,0,0,17,1,0,0,2,2,2,2,2,2,2,0,1,348,4112,0
3997,0,0,1,0,66,1,0,1,0,1,0,0,0,1,2,1,3,876,3524,0
3998,1,0,1,1,37,1,0,1,1,1,0,0,0,0,0,0,1,753,1941,0
4000,0,1,0,0,33,1,1,2,0,0,1,0,1,1,0,1,0,1580,3449,0
4001,1,0,1,1,40,1,1,2,0,1,1,1,1,1,2,1,2,183,4151,0
4002,1,0,1,1,70,1,1,1,1,1,1,1,1,0,2,1,2,1221,4726,0
4003,0,0,0,0,32,1,0,0,2,2,2,2,2,2,2,0,1,339,5740,0
4004,1,0,1,0,70,1,1,1,1,1,1,1,0,0,2,1,2,978,4058,0
4006,1,0,1,1,70,1,0,0,2,2,2,2,2,2,2,1,3,329,761,0
4007,1,0,1,0,51,1,1,0,2,2,2,2,2,2,2,0,2,410,823,0
4008,0,0,1,1,47,0,2,1,0,0,1,1,1,1,1,1,0,786,2502,0
4009,1,0,0,0,60,1,0,1,1,1,1,1,1,1,2,1,2,1333,4439,0
4011,0,0,1,1,16,1,0,0,2,2,2,2,2,2,2,1,1,326,3837,0
4014,0,1,0,0,48,1,1,2,1,1,1,0,1,1,0,0,3,152,4810,0
4015,0,0,0,0,30,1,1,1,1,0,0,0,0,0,1,0,1,752,1471,0
4017,0,0,0,0,21,1,1,1,1,0,1,0,0,0,1,0,1,828,1137,0
4018,0,0,1,1,67,1,0,1,1,1,1,0,1,0,1,0,0,1008,4036,0
4020,1,1,1,0,70,0,2,1,1,1,1,1,1,1,2,1,3,931,3875,0
4023,1,0,0,0,37,1,0,0,2,2,2,2,2,2,1,0,2,329,6204,0
4024,0,0,0,0,67,0,2,1,0,0,0,0,0,0,0,0,2,397,1470,0
4025,1,0,0,0,34,1,0,2,0,0,1,0,0,0,0,1,2,1107,2794,1
4026,1,0,1,1,70,1,1,2,1,1,1,1,1,1,2,1,3,252,6042,0
4027,0,0,1,0,13,0,2,1,0,0,0,0,0,0,0,1,0,385,4072,1
4028,1,0,0,0,60,1,0,2,1,1,1,1,1,1,2,0,3,173,5544,0
4029,0,0,0,0,52,0,2,1,1,1,1,1,0,0,2,0,2,610,2218,0
4030,0,0,0,1,45,1,0,1,0,0,0,1,0,0,0,1,1,700,2468,0
4031,0,0,1,0,70,1,1,2,0,1,1,1,1,1,2,1,2,196,6004,0
4032,1,1,1,1,65,1,1,2,0,1,1,0,0,0,0,1,0,1292,4695,0
4033,1,0,1,1,64,1,0,1,1,1,0,1,0,0,1,0,1,848,3410,0
4034,1,0,1,1,71,1,0,1,0,0,0,0,0,0,0,0,2,602,3181,0
4035,1,0,1,1,48,1,1,2,0,1,0,1,0,1,0,1,2,1457,3930,0
4037,0,0,1,1,55,1,1,0,2,2,2,2,2,2,2,0,1,405,963,0
4038,0,0,0,0,57,1,0,0,2,2,2,2,2,2,2,0,1,345,183,0
4039,1,0,0,0,67,1,1,2,0,0,0,0,1,1,0,1,0,1474,5527,0
4040,1,0,1,1,55,0,2,1,1,0,1,0,0,0,1,0,1,490,1588,0
4041,1,0,0,0,41,0,2,1,1,0,1,1,1,1,2,1,2,862,2496,0
4042,1,0,0,0,45,1,0,1,0,1,0,0,0,0,0,1,0,707,2268,0
4043,1,1,1,0,55,0,2,1,1,0,1,1,1,1,2,1,3,913,3325,0
4044,0,0,1,0,68,1,1,1,0,1,1,1,1,1,2,1,2,1295,4853,0
4046,0,0,0,0,39,1,1,1,0,0,0,0,0,0,0,1,1,683,1757,0
4047,0,0,1,0,61,1,1,2,1,0,1,0,1,0,2,1,3,1484,4875,0
4048,0,0,1,1,54,0,2,1,1,0,1,1,1,1,2,0,1,842,3132,0
4049,0,1,1,0,41,1,1,2,0,0,0,1,1,1,1,0,0,5,4026,0
4050,1,1,1,0,54,1,1,2,0,1,0,0,1,1,0,1,0,1564,4769,0
4051,0,0,1,0,70,1,1,2,0,1,0,0,1,1,2,1,3,1540,5419,0
4052,0,1,0,0,24,0,2,1,0,0,1,0,1,0,0,1,0,552,322,1
4054,0,1,0,0,28,0,2,1,0,1,1,0,1,1,0,1,0,788,1291,0
4055,1,0,0,0,50,0,2,1,1,1,0,0,0,1,2,0,2,632,2080,0
4056,0,0,0,0,23,0,2,1,0,1,0,0,1,1,0,1,0,692,986,1
4057,0,0,1,1,70,1,1,0,2,2,2,2,2,2,2,0,1,394,1426,0
4058,0,0,1,1,35,1,1,2,0,0,1,1,0,0,0,1,0,1296,2870,1
4060,1,0,1,1,50,1,1,1,0,0,1,0,0,1,2,0,3,902,2950,0
4066,1,0,0,0,52,1,1,1,1,1,0,1,0,0,1,1,2,925,3163,0
4067,0,0,1,0,65,1,0,1,1,1,0,1,1,1,2,1,2,1196,4582,0
4069,1,0,1,1,65,1,0,2,1,0,0,1,1,1,2,1,0,1576,5294,0
4070,1,1,1,0,51,1,1,2,0,0,0,0,0,0,0,1,0,1091,3464,0
4072,1,1,0,0,72,1,0,2,0,0,0,0,0,1,0,1,0,1195,5616,0
4074,1,1,1,0,54,1,1,2,0,0,1,0,1,1,0,1,0,1560,4793,1
4075,1,0,0,0,49,0,2,1,1,1,0,0,0,1,0,1,2,634,2199,0
4076,1,0,1,0,68,1,1,2,1,1,1,0,1,0,2,1,3,1572,5473,0
4078,1,0,1,1,15,1,0,1,1,0,1,1,1,0,1,1,2,973,980,1
4080,0,0,1,1,22,1,1,0,2,2,2,2,2,2,2,0,1,418,5464,0
4082,1,0,1,0,44,1,1,1,1,0,1,1,1,1,1,0,0,1286,3468,1
4083,0,1,1,0,65,1,1,2,0,1,0,0,1,1,0,1,0,4,5411,1
4085,0,0,0,0,24,0,2,1,0,0,0,1,0,1,1,1,3,553,347,0
4086,0,0,1,0,70,1,1,1,1,1,1,1,1,0,2,0,3,1188,4495,0
4088,1,0,0,0,67,1,1,2,0,0,0,0,0,0,0,0,0,1083,4356,1
4089,0,0,0,0,72,1,1,2,0,0,0,0,0,0,0,1,0,1106,5548,1
4091,0,0,0,0,13,1,1,1,0,1,0,1,0,1,0,1,3,997,669,0
4093,0,0,0,0,22,1,1,2,0,0,0,0,0,0,0,1,3,1131,1850,0
4095,1,0,0,0,23,1,0,2,1,0,0,1,0,0,0,1,1,1248,1759,0
4096,0,0,0,0,13,1,0,2,1,0,1,0,1,0,0,1,2,1385,1444,0
4097,1,0,0,1,61,1,0,2,0,1,0,1,1,1,0,1,3,1568,5032,0
4099,0,0,0,0,56,0,2,1,1,0,0,0,0,0,0,0,2,439,1067,0
4100,1,0,1,0,46,1,0,0,2,2,2,2,2,2,2,0,0,329,30,0
4101,1,0,0,0,56,1,0,1,1,0,0,0,0,1,0,1,2,831,2916,0
4102,1,0,1,1,67,1,0,1,0,0,0,0,0,0,0,0,0,604,2891,0
4103,1,0,1,1,70,1,1,2,0,0,1,0,0,1,2,1,3,1413,5216,0
4104,1,0,1,0,71,1,0,1,0,1,0,0,0,0,0,1,2,671,3362,0
4105,0,0,1,1,64,1,1,2,1,0,0,1,1,1,2,0,3,128,5525,0
4106,0,1,1,0,17,1,1,2,0,0,0,0,1,1,0,1,0,1463,1901,1
4107,0,0,1,0,70,1,1,2,1,1,0,0,0,1,2,1,3,1481,5465,0
4108,1,0,1,1,27,1,0,0,2,2,2,2,2,2,1,1,2,322,4916,0
4110,1,0,1,0,68,1,0,1,1,1,0,1,0,1,2,0,1,980,3944,0
4111,0,0,0,0,15,1,0,1,0,1,1,0,1,0,1,0,2,937,817,0
4112,0,0,0,0,55,1,1,2,1,1,1,0,0,1,0,1,2,1574,4657,0
4113,1,0,0,0,30,1,0,0,2,2,2,2,2,2,1,1,3,340,5476,0
4114,0,0,1,1,47,1,0,0,2,2,2,2,2,2,2,0,1,332,59,0
4115,1,0,1,0,49,1,1,1,1,0,1,1,1,0,1,0,2,1155,3552,0
4116,0,0,1,1,13,1,0,0,2,2,2,2,2,2,1,0,2,327,3374,0
4117,1,0,1,0,60,1,0,2,1,0,1,0,1,1,2,0,3,1579,5117,0
4118,0,0,0,0,35,1,0,2,0,1,0,0,0,0,0,0,3,1107,2569,0
4119,1,0,0,0,29,1,0,0,2,2,2,2,2,2,1,1,1,316,5142,0
4120,1,0,1,1,19,1,0,2,0,0,0,0,0,1,1,0,2,1183,1669,0
4121,1,1,1,0,20,1,1,2,0,1,1,0,0,1,0,1,0,1503,2169,1
4122,1,0,0,1,49,1,0,1,1,1,0,1,0,0,1,0,3,896,2963,0
4123,1,1,1,0,28,1,0,2,0,0,0,0,0,0,0,0,3,1049,2076,0
4125,1,0,1,0,38,1,0,2,1,1,1,0,0,0,0,1,3,1321,3078,0
4126,1,0,1,1,56,1,0,0,2,2,2,2,2,2,0,0,1,324,406,0
4127,1,0,0,1,52,1,1,0,2,2,2,2,2,2,2,1,1,392,782,0
4128,1,0,0,0,53,0,2,1,0,1,0,0,1,0,0,1,0,534,1743,1
4129,1,0,1,1,28,1,0,2,0,0,1,0,1,0,0,1,1,1280,2513,0
4133,1,0,0,0,52,1,1,2,0,1,0,0,1,1,0,0,0,1558,4622,0
4134,0,0,1,0,51,1,1,2,0,1,1,0,1,1,0,1,3,67,4689,0
4135,0,0,1,1,30,1,1,1,1,1,1,1,1,1,2,1,3,1451,2932,0
4136,1,0,1,0,42,1,0,0,2,2,2,2,2,2,1,0,2,331,6427,0
4139,1,1,0,0,17,1,1,2,0,1,0,0,0,0,0,1,0,1214,1715,0
4140,0,0,0,0,60,1,1,2,0,1,0,0,1,1,1,0,2,1583,5008,1
4141,0,1,0,0,29,0,2,1,0,0,1,0,1,0,0,1,0,543,804,0
4142,0,0,0,0,64,1,0,1,1,1,0,1,0,0,1,0,3,857,3311,0
4143,1,0,0,0,18,1,1,2,0,0,0,0,0,1,0,1,0,1295,1675,1
4144,1,0,0,0,14,1,1,2,1,0,1,0,1,1,0,0,1,71,1849,0
4146,1,0,1,0,29,1,1,2,0,0,0,0,0,0,0,1,0,1115,2232,1
4147,1,1,1,0,69,1,1,0,2,2,2,2,2,2,2,0,2,393,1499,0
4148,0,0,0,0,22,1,0,0,2,2,2,2,2,2,0,0,3,320,4922,0
4149,1,0,1,0,69,0,2,1,0,1,0,0,1,1,2,0,0,667,3049,1
4150,1,1,1,0,67,1,0,2,0,0,0,0,1,1,0,1,0,1377,4946,0
4151,0,1,0,0,53,0,2,1,0,1,1,0,1,1,0,1,0,763,2691,0
4152,1,0,1,0,62,1,1,1,1,0,1,1,0,1,2,0,2,1134,4179,0
